"PROD_ID","dia","qty","preco","hora","mes","semana","dia_da_semana_num","C1","C2","C3","C4","C5","C6"
"P4",247,21,540.55,8,9,35,5,NA,NA,NA,499.9,NA,NA
"P4",247,21,540.55,8,9,35,5,NA,NA,NA,499.9,NA,NA
"P4",249,276,443.33,8,9,35,7,NA,NA,NA,494.91,NA,655
"P4",250,274,443.33,20,9,36,1,NA,NA,NA,494.91,NA,NA
"P4",249,276,443.33,8,9,35,7,NA,NA,NA,494.91,NA,NA
"P4",248,167,443.33,20,9,35,6,NA,NA,NA,494.91,NA,NA
"P4",250,274,443.33,8,9,36,1,NA,NA,NA,494.91,NA,655
"P4",250,274,443.33,20,9,36,1,NA,NA,NA,494.91,NA,655
"P4",250,274,443.33,8,9,36,1,NA,NA,NA,494.91,NA,NA
"P4",250,274,443.33,8,9,36,1,NA,NA,NA,494.91,NA,NA
"P4",252,18,533.5,8,9,36,3,NA,NA,NA,NA,NA,498
"P3",286,3,1166.96,20,10,41,2,1249,1249,1199,1199,NA,1199
"P3",283,4,1166.96,20,10,40,6,1199,1199,1199,1199,NA,1199
"P3",282,NA,NA,20,10,40,5,1083.98,1170.2,NA,NA,NA,NA
"P3",283,4,1166.96,20,10,40,6,1139.05,1139.05,NA,NA,NA,NA
"P3",282,NA,NA,20,10,40,5,1249,1199,1079.1,1199,NA,1199
"P3",267,14,1231.79,20,9,38,4,1018.98,1018.98,NA,NA,NA,NA
"P4",252,18,533.5,20,9,36,3,NA,NA,NA,499.9,NA,498
"P4",251,18,569,8,9,36,2,NA,NA,NA,NA,NA,655
"P4",252,18,533.5,20,9,36,3,NA,NA,NA,499.9,NA,NA
"P4",251,18,569,20,9,36,2,NA,NA,NA,NA,NA,655
"P4",252,18,533.5,8,9,36,3,NA,NA,NA,NA,NA,498
"P4",253,17,498,8,9,36,4,NA,NA,NA,499.9,NA,NA
"P4",259,35,498,8,9,37,3,NA,NA,NA,479.9,NA,655
"P4",259,35,498,8,9,37,3,NA,NA,NA,479.9,NA,NA
"P4",259,35,498,8,9,37,3,NA,NA,NA,479.9,NA,NA
"P4",258,11,558,8,9,37,2,NA,NA,NA,NA,NA,655
"P4",254,20,512.1,20,9,36,5,NA,NA,NA,NA,NA,655
"P4",285,60,469.86,8,10,41,1,NA,NA,NA,469.9,NA,NA
"P4",283,51,469.9,20,10,40,6,NA,NA,NA,479.9,NA,NA
"P4",283,51,469.9,20,10,40,6,NA,NA,NA,479.9,NA,NA
"P4",223,8,545.99,8,8,32,2,NA,NA,NA,569,NA,548
"P4",221,11,548,20,8,31,7,NA,NA,NA,569,NA,518
"P4",222,6,546,8,8,32,1,NA,NA,NA,569,NA,518
"P4",169,48,499,20,6,24,4,NA,NA,NA,569,NA,499
"P3",268,1,1149,8,9,38,5,1018.98,1018.98,NA,NA,NA,NA
"P3",267,14,1231.79,20,9,38,4,1199,1199,1199,1499,NA,1199
"P3",267,14,1231.79,20,9,38,4,1018.98,1018.98,NA,NA,NA,NA
"P4",169,48,499,20,6,24,4,NA,NA,NA,569,NA,499
"P4",170,156,499,8,6,24,5,NA,NA,NA,569,NA,499
"P4",170,156,499,8,6,24,5,NA,NA,NA,569,NA,NA
"P4",170,156,499,8,6,24,5,NA,NA,NA,569,NA,499
"P4",175,92,499,8,6,25,3,NA,NA,NA,569,NA,NA
"P4",242,7,569,20,8,34,7,NA,NA,NA,494.1,NA,NA
"P4",241,5,569,8,8,34,6,NA,NA,NA,494.1,NA,NA
"P4",242,7,569,20,8,34,7,NA,NA,NA,549,NA,655
"P4",243,26,540.55,8,8,35,1,NA,NA,NA,549,NA,655
"P4",286,61,469.86,20,10,41,2,NA,NA,NA,469.9,NA,497
"P4",236,16,499.9,20,8,34,1,NA,NA,NA,529.9,NA,NA
"P4",234,9,499.9,8,8,33,6,NA,NA,NA,479,NA,NA
"P4",233,30,499.9,8,8,33,5,NA,NA,NA,479,NA,NA
"P4",235,10,499.9,20,8,33,7,NA,NA,NA,529.9,NA,NA
"P4",234,9,499.9,20,8,33,6,NA,NA,NA,431.1,NA,NA
"P4",234,9,499.9,20,8,33,6,NA,NA,NA,431.1,NA,NA
"P4",235,10,499.9,20,8,33,7,NA,NA,NA,476.91,NA,NA
"P4",234,9,499.9,8,8,33,6,NA,NA,NA,431.1,NA,NA
"P4",178,46,492.99,8,6,25,6,NA,NA,NA,512.1,NA,NA
"P3",269,6,1149,8,9,38,6,1138.99,1139,1138.99,1099,NA,1198.9
"P3",268,1,1149,20,9,38,5,NA,1018.98,NA,NA,NA,NA
"P3",266,8,1231.79,8,9,38,3,1099,1139,1139,1499,NA,1199
"P3",266,8,1231.79,20,9,38,3,1099,1025.1,1025.1,1319.12,NA,1199
"P4",178,46,492.99,8,6,25,6,NA,NA,NA,569,NA,629.9
"P4",181,49,490,8,6,26,2,NA,NA,NA,569,NA,629.9
"P4",181,49,490,20,6,26,2,NA,NA,NA,NA,NA,629.9
"P4",184,95,499,8,7,26,5,NA,NA,NA,NA,NA,629.9
"P4",185,12,499,20,7,26,6,NA,NA,NA,569,NA,629.9
"P4",185,12,499,8,7,26,6,NA,NA,NA,540.55,NA,NA
"P4",185,12,499,8,7,26,6,NA,NA,NA,540.55,NA,NA
"P4",188,13,544.69,20,7,27,2,NA,NA,NA,499,NA,NA
"P4",188,13,544.69,20,7,27,2,NA,NA,NA,499,NA,NA
"P4",197,5,569,8,7,28,4,NA,NA,NA,NA,NA,629.9
"P4",197,5,569,8,7,28,4,NA,NA,NA,NA,NA,629.9
"P3",266,8,1231.79,20,9,38,3,1099,1139,1139,1499,NA,1199
"P3",267,14,1231.79,8,9,38,4,1018.98,1018.98,NA,NA,NA,NA
"P3",271,1,1149,8,9,39,1,1018.98,1018.98,NA,NA,NA,NA
"P3",271,1,1149,8,9,39,1,1138.99,1139,1138.99,1099,NA,1198.9
"P3",271,1,1149,8,9,39,1,1002.32,1018.98,NA,NA,NA,NA
"P3",272,4,1157.98,8,9,39,2,967.12,989.1,1098.99,1099,NA,1198.9
"P3",272,4,1157.98,20,9,39,2,1099,1098.99,1098.99,1099,NA,1079.9
"P3",272,4,1157.98,20,9,39,2,1018.98,1018.98,NA,NA,NA,NA
"P3",272,4,1157.98,20,9,39,2,967.12,1098.99,1098.99,1099,NA,1079.9
"P3",273,1,1231.79,8,9,39,3,1098.99,1099,1098.99,1099,NA,1079.9
"P3",273,1,1231.79,20,9,39,3,NA,1099,989.1,1099,NA,1199
"P3",274,3,1149,8,10,39,4,967.12,999,NA,NA,NA,NA
"P3",273,1,1231.79,20,9,39,3,1018.98,1018.98,NA,NA,NA,NA
"P3",273,1,1231.79,20,9,39,3,NA,1099,1099,1099,NA,1199
"P4",204,6,540.55,20,7,29,4,NA,NA,NA,499,NA,NA
"P4",204,6,540.55,20,7,29,4,NA,NA,NA,499,NA,NA
"P4",204,6,540.55,20,7,29,4,NA,NA,NA,499,NA,629.9
"P4",203,5,559.9,20,7,29,3,NA,NA,NA,NA,NA,629.9
"P4",211,1,540.55,8,7,30,4,NA,NA,NA,479,NA,629.9
"P4",211,1,540.55,8,7,30,4,NA,NA,NA,479,NA,629.9
"P4",211,1,540.55,20,7,30,4,NA,NA,NA,479,NA,NA
"P4",211,1,540.55,8,7,30,4,NA,NA,NA,479,NA,NA
"P4",208,4,539.9,8,7,30,1,NA,NA,NA,499.9,NA,629.9
"P4",207,7,539.9,20,7,29,7,NA,NA,NA,474.9,NA,NA
"P4",208,4,539.9,8,7,30,1,NA,NA,NA,499.9,NA,NA
"P4",208,4,539.9,8,7,30,1,NA,NA,NA,499.9,NA,NA
"P4",237,19,499.9,20,8,34,2,NA,NA,NA,499.9,NA,NA
"P4",237,19,499.9,8,8,34,2,NA,NA,NA,529.9,NA,498
"P4",237,19,499.9,20,8,34,2,NA,NA,NA,499.9,NA,NA
"P4",238,17,499.9,8,8,34,3,NA,NA,NA,499.9,NA,NA
"P4",238,17,499.9,8,8,34,3,NA,NA,NA,499.9,NA,498
"P4",209,4,540.55,20,7,30,2,NA,NA,NA,499,NA,NA
"P4",210,17,540.55,20,7,30,3,NA,NA,NA,479,NA,NA
"P4",210,17,540.55,20,7,30,3,NA,NA,NA,479,NA,629.9
"P4",208,4,539.9,20,7,30,1,NA,NA,NA,499,NA,NA
"P4",209,4,540.55,20,7,30,2,NA,NA,NA,499,NA,629.9
"P4",210,17,540.55,8,7,30,3,NA,NA,NA,479,NA,629.9
"P4",238,17,499.9,20,8,34,3,NA,NA,NA,499.9,NA,NA
"P4",212,1,540.55,20,7,30,5,NA,NA,NA,499,NA,629.9
"P4",213,3,567.86,10,8,30,6,NA,NA,NA,479,NA,NA
"P4",213,3,567.86,20,8,30,6,NA,NA,NA,479,NA,629.9
"P4",212,1,540.55,8,7,30,5,NA,NA,NA,479,NA,629.9
"P4",214,4,567.86,20,8,30,7,NA,NA,NA,479,NA,NA
"P4",212,1,540.55,8,7,30,5,NA,NA,NA,479,NA,629.9
"P4",216,7,569,20,8,31,2,NA,NA,NA,499.9,NA,NA
"P4",216,7,569,20,8,31,2,NA,NA,NA,469.91,NA,NA
"P4",215,6,567.86,20,8,31,1,NA,NA,NA,499.9,NA,629.9
"P4",214,4,567.86,20,8,30,7,NA,NA,NA,479,NA,629.9
"P4",215,6,567.86,8,8,31,1,NA,NA,NA,479,NA,NA
"P4",215,6,567.86,8,8,31,1,NA,NA,NA,479,NA,NA
"P4",213,3,567.86,10,8,30,6,NA,NA,NA,479,NA,629.9
"P4",216,7,569,20,8,31,2,NA,NA,NA,499.9,NA,629.9
"P3",268,1,1149,8,9,38,5,1199,1199,1199,1499,NA,1199
"P3",268,1,1149,20,9,38,5,1055.12,1079.1,1079.1,1319.12,NA,1198.9
"P3",268,1,1149,20,9,38,5,1199,1199,1199,1499,NA,1198.9
"P3",266,8,1231.79,8,9,38,3,1099,1025.1,1025.1,1319.12,NA,1199
"P3",266,8,1231.79,8,9,38,3,1018.98,1018.98,NA,NA,NA,NA
"P3",267,14,1231.79,20,9,38,4,1055.12,1079.1,1079.1,1319.12,NA,1199
"P3",266,8,1231.79,20,9,38,3,1002.32,1018.98,NA,NA,NA,NA
"P4",217,5,567.87,8,8,31,3,NA,NA,NA,499.9,NA,NA
"P4",217,5,567.87,8,8,31,3,NA,NA,NA,469.91,NA,629.9
"P4",216,7,569,8,8,31,2,NA,NA,NA,499.9,NA,629.9
"P4",217,5,567.87,8,8,31,3,NA,NA,NA,469.91,NA,NA
"P4",217,5,567.87,8,8,31,3,NA,NA,NA,499.9,NA,629.9
"P4",238,17,499.9,20,8,34,3,NA,NA,NA,499.9,NA,498
"P4",239,27,498,8,8,34,4,NA,NA,NA,499.9,NA,NA
"P4",239,27,498,8,8,34,4,NA,NA,NA,499.9,NA,NA
"P4",240,10,498,8,8,34,5,NA,NA,NA,499.9,NA,498
"P3",272,4,1157.98,8,9,39,2,1018.98,1018.98,NA,NA,NA,NA
"P3",272,4,1157.98,8,9,39,2,1099,1099,1098.99,1099,NA,1198.9
"P3",271,1,1149,8,9,39,1,1138.99,1025.1,1138.99,1099,NA,1198.9
"P4",239,27,498,8,8,34,4,NA,NA,NA,499.9,NA,498
"P4",284,40,469.86,8,10,40,7,NA,NA,NA,479.9,NA,497
"P4",284,40,469.86,8,10,40,7,NA,NA,NA,479.9,NA,NA
"P4",283,51,469.9,20,10,40,6,NA,NA,NA,479.9,NA,497
"P4",287,38,469,8,10,41,3,NA,NA,NA,469.9,NA,NA
"P4",286,61,469.86,8,10,41,2,NA,NA,NA,469.9,NA,497
"P4",265,426,429,20,9,38,2,NA,NA,NA,499,NA,NA
"P4",283,51,469.9,20,10,40,6,NA,NA,NA,479.9,NA,497
"P4",267,954,429,20,9,38,4,NA,NA,NA,499,NA,NA
"P4",268,37,497,8,9,38,5,NA,NA,NA,431.91,NA,NA
"P4",268,37,497,20,9,38,5,NA,NA,NA,431.91,NA,497
"P4",268,37,497,8,9,38,5,NA,NA,NA,479.9,NA,497
"P4",267,954,429,20,9,38,4,NA,NA,NA,499,NA,497
"P4",266,1170,429,20,9,38,3,NA,NA,NA,499,NA,NA
"P4",266,1170,429,20,9,38,3,NA,NA,NA,499,NA,NA
"P4",271,34,489,8,9,39,1,NA,NA,NA,479.9,NA,NA
"P4",271,34,489,20,9,39,1,NA,NA,NA,431.91,NA,NA
"P4",271,34,489,8,9,39,1,NA,NA,NA,431.91,NA,NA
"P4",271,34,489,8,9,39,1,NA,NA,NA,479.9,NA,497
"P4",272,35,489,8,9,39,2,NA,NA,NA,479.9,NA,497
"P4",271,34,489,20,9,39,1,NA,NA,NA,479.9,NA,497
"P4",271,34,489,20,9,39,1,NA,NA,NA,431.91,NA,497
"P4",272,35,489,20,9,39,2,NA,NA,NA,431.91,NA,497
"P4",274,33,489,8,10,39,4,NA,NA,NA,479.9,NA,NA
"P4",274,33,489,8,10,39,4,NA,NA,NA,431.91,NA,NA
"P3",271,1,1149,20,9,39,1,1018.98,1018.98,NA,NA,NA,NA
"P3",271,1,1149,20,9,39,1,1002.32,1018.98,NA,NA,NA,NA
"P4",267,954,429,20,9,38,4,NA,NA,NA,499,NA,497
"P4",268,37,497,20,9,38,5,NA,NA,NA,479.9,NA,497
"P4",268,37,497,20,9,38,5,NA,NA,NA,431.91,NA,NA
"P4",266,1170,429,8,9,38,3,NA,NA,NA,499,NA,NA
"P4",266,1170,429,8,9,38,3,NA,NA,NA,499,NA,NA
"P4",267,954,429,8,9,38,4,NA,NA,NA,499,NA,497
"P4",271,34,489,8,9,39,1,NA,NA,NA,431.91,NA,497
"P4",272,35,489,8,9,39,2,NA,NA,NA,479.9,NA,NA
"P4",269,29,495,8,9,38,6,NA,NA,NA,479.9,NA,497
"P4",269,29,495,8,9,38,6,NA,NA,NA,431.91,NA,497
"P3",273,1,1231.79,20,9,39,3,967.12,1018.98,NA,NA,NA,NA
"P3",274,3,1149,8,10,39,4,999,999,NA,NA,NA,NA
"P3",274,3,1149,8,10,39,4,1098.99,1099,1098.99,1099,NA,1199
"P3",275,6,1166.96,20,10,39,5,967.12,1034.1,NA,NA,NA,NA
"P3",280,5,1231.79,20,10,40,3,1209.74,1209.74,1130,1099,NA,1199
"P3",277,5,1166.96,20,10,39,7,1099,1099,1099,1189.15,NA,1199
"P3",277,5,1166.96,20,10,39,7,1099,1099,NA,NA,NA,NA
"P3",276,6,1166.96,20,10,39,6,967.12,1034.1,NA,NA,NA,NA
"P4",271,34,489,20,9,39,1,NA,NA,NA,479.9,NA,NA
"P3",276,6,1166.96,8,10,39,6,1099,1099,1099,1070.15,NA,1199
"P3",277,5,1166.96,20,10,39,7,967.12,1099,989.1,1189.15,NA,1199
"P3",277,5,1166.96,20,10,39,7,967.12,1099,NA,NA,NA,NA
"P3",278,7,1166.96,8,10,40,1,967.12,1099,989.1,1189.15,NA,1199
"P3",278,7,1166.96,8,10,40,1,1099,1099,1099,1189.15,NA,1199
"P3",278,7,1166.96,20,10,40,1,1131.97,1131.97,NA,NA,NA,NA
"P4",273,42,489,8,9,39,3,NA,NA,NA,431.91,NA,NA
"P4",272,35,489,20,9,39,2,NA,NA,NA,431.91,NA,NA
"P4",273,42,489,8,9,39,3,NA,NA,NA,479.9,NA,NA
"P4",272,35,489,20,9,39,2,NA,NA,NA,479.9,NA,497
"P3",279,6,1249,8,10,40,2,1131.97,1131.97,1131.97,1189.15,NA,1199
"P3",287,1,1231.79,20,10,41,3,1079.1,1199,1079.1,1199,NA,1199
"P3",287,1,1231.79,20,10,41,3,1079.1,1139.05,NA,NA,NA,NA
"P3",279,6,1249,20,10,40,2,1130,1131.97,1130,1099,NA,1199
"P3",279,6,1249,20,10,40,2,1131.97,1131.97,NA,NA,NA,NA
"P3",280,5,1231.79,8,10,40,3,1130,1130,NA,NA,NA,NA
"P3",280,5,1231.79,8,10,40,3,1130,1131.97,1130,1099,NA,1199
"P3",280,5,1231.79,8,10,40,3,1130,1131.97,1130,1099,NA,1199
"P3",283,4,1166.96,8,10,40,6,1139.05,1139.05,NA,NA,NA,NA
"P3",282,NA,NA,20,10,40,5,1170.2,1170.2,NA,NA,NA,NA
"P3",281,2,1199.375,20,10,40,4,1209.74,1209.74,1130,1199,NA,1199
"P3",280,5,1231.79,20,10,40,3,1130,1130,NA,NA,NA,NA
"P4",273,42,489,20,9,39,3,NA,NA,NA,479.9,NA,NA
"P4",273,42,489,20,9,39,3,NA,NA,NA,431.91,NA,NA
"P4",274,33,489,8,10,39,4,NA,NA,NA,431.91,NA,655
"P4",280,31,485,8,10,40,3,NA,NA,NA,492.15,NA,NA
"P4",275,18,489,20,10,39,5,NA,NA,NA,492.15,NA,497
"P4",276,32,488,8,10,39,6,NA,NA,NA,492.15,NA,NA
"P4",276,32,488,8,10,39,6,NA,NA,NA,492.15,NA,497
"P4",275,18,489,20,10,39,5,NA,NA,NA,492.15,NA,497
"P4",275,18,489,20,10,39,5,NA,NA,NA,467.42,NA,NA
"P4",275,18,489,20,10,39,5,NA,NA,NA,467.42,NA,NA
"P4",277,21,486.89,20,10,39,7,NA,NA,NA,492.15,NA,497
"P4",276,32,488,20,10,39,6,NA,NA,NA,492.15,NA,NA
"P4",277,21,486.89,20,10,39,7,NA,NA,NA,492.15,NA,NA
"P4",277,21,486.89,20,10,39,7,NA,NA,NA,492.15,NA,NA
"P4",278,99,486,8,10,40,1,NA,NA,NA,492.15,NA,NA
"P4",278,99,486,20,10,40,1,NA,NA,NA,492.15,NA,NA
"P4",279,55,485.98,8,10,40,2,NA,NA,NA,492.15,NA,497
"P3",280,5,1231.79,20,10,40,3,1130,1130,NA,NA,NA,NA
"P4",279,55,485.98,8,10,40,2,NA,NA,NA,492.15,NA,497
"P4",287,38,469,20,10,41,3,NA,NA,NA,469.9,NA,NA
"P4",278,99,486,20,10,40,1,NA,NA,NA,492.15,NA,497
"P4",278,99,486,20,10,40,1,NA,NA,NA,492.15,NA,497
"P4",279,55,485.98,20,10,40,2,NA,NA,NA,499.9,NA,497
"P4",280,31,485,8,10,40,3,NA,NA,NA,479.9,NA,497
"P4",280,31,485,8,10,40,3,NA,NA,NA,479.9,NA,497
"P4",283,51,469.9,8,10,40,6,NA,NA,NA,479.9,NA,NA
"P4",283,51,469.9,8,10,40,6,NA,NA,NA,479.9,NA,NA
"P4",282,30,480,20,10,40,5,NA,NA,NA,492.15,NA,NA
"P4",283,51,469.9,8,10,40,6,NA,NA,NA,479.9,NA,499
"P4",281,43,484.94,8,10,40,4,NA,NA,NA,469.9,NA,497
"P4",281,43,484.94,20,10,40,4,NA,NA,NA,469.9,NA,497
"P4",281,43,484.94,20,10,40,4,NA,NA,NA,492.15,NA,NA
"P3",278,7,1166.96,8,10,40,1,1099,1099,NA,NA,NA,NA
"P3",278,7,1166.96,8,10,40,1,967.12,1099,NA,NA,NA,NA
"P4",285,60,469.86,20,10,41,1,NA,NA,NA,469.9,NA,NA
"P4",267,954,429,8,9,38,4,NA,NA,NA,499,NA,497
"P4",278,99,486,8,10,40,1,NA,NA,NA,492.15,NA,497
"P4",278,99,486,8,10,40,1,NA,NA,NA,492.15,NA,497
"P4",278,99,486,8,10,40,1,NA,NA,NA,492.15,NA,NA
"P4",279,55,485.98,8,10,40,2,NA,NA,NA,492.15,NA,NA
"P4",265,426,429,8,9,38,2,NA,NA,NA,479.9,NA,498
"P4",265,426,429,20,9,38,2,NA,NA,NA,499,NA,497
"P4",266,1170,429,8,9,38,3,NA,NA,NA,499,NA,497
"P3",265,7,1231.79,20,9,38,2,1099,1209.73,1099,1499,NA,1199
"P3",265,7,1231.79,20,9,38,2,1099,1209.73,1099,1319.12,NA,1199
"P3",265,7,1231.79,20,9,38,2,1002.32,1018.98,NA,NA,NA,NA
"P3",265,7,1231.79,20,9,38,2,1018.98,1018.98,NA,NA,NA,NA
"P3",265,7,1231.79,8,9,38,2,1099,1209.73,1099,1499,NA,1199
"P3",268,1,1149,20,9,38,5,NA,1018.98,NA,NA,NA,NA
"P3",268,1,1149,8,9,38,5,1055.12,1079.1,1079.1,1319.12,NA,1199
"P3",269,6,1149,8,9,38,6,1018.98,1018.98,NA,NA,NA,NA
"P4",265,426,429,20,9,38,2,NA,NA,NA,499,NA,497
"P4",268,37,497,8,9,38,5,NA,NA,NA,431.91,NA,497
"P4",269,29,495,8,9,38,6,NA,NA,NA,479.9,NA,NA
"P4",269,29,495,8,9,38,6,NA,NA,NA,431.91,NA,NA
"P4",272,35,489,8,9,39,2,NA,NA,NA,431.91,NA,497
"P4",272,35,489,20,9,39,2,NA,NA,NA,479.9,NA,NA
"P4",273,42,489,8,9,39,3,NA,NA,NA,479.9,NA,497
"P4",272,35,489,8,9,39,2,NA,NA,NA,431.91,NA,NA
"P4",273,42,489,8,9,39,3,NA,NA,NA,431.91,NA,497
"P4",273,42,489,20,9,39,3,NA,NA,NA,431.91,NA,497
"P3",269,6,1149,8,9,38,6,1138.99,1025.1,1138.99,1099,NA,1198.9
"P3",269,6,1149,8,9,38,6,1002.32,1018.98,NA,NA,NA,NA
"P3",271,1,1149,20,9,39,1,1138.99,989.1,1138.99,1099,NA,1198.9
"P3",271,1,1149,20,9,39,1,1138.99,1099,1138.99,1099,NA,1198.9
"P3",273,1,1231.79,8,9,39,3,1098.99,1099,1098.99,1099,NA,1079.9
"P3",273,1,1231.79,8,9,39,3,967.12,1018.98,NA,NA,NA,NA
"P3",272,4,1157.98,8,9,39,2,967.12,989.1,NA,NA,NA,NA
"P3",272,4,1157.98,20,9,39,2,967.12,989.1,NA,NA,NA,NA
"P3",273,1,1231.79,8,9,39,3,1018.98,1018.98,NA,NA,NA,NA
"P4",273,42,489,20,9,39,3,NA,NA,NA,479.9,NA,497
"P4",274,33,489,8,10,39,4,NA,NA,NA,479.9,NA,655
"P4",275,18,489,8,10,39,5,NA,NA,NA,467.42,NA,NA
"P4",275,18,489,8,10,39,5,NA,NA,NA,467.42,NA,497
"P4",275,18,489,8,10,39,5,NA,NA,NA,467.42,NA,497
"P4",276,32,488,8,10,39,6,NA,NA,NA,492.15,NA,497
"P4",275,18,489,8,10,39,5,NA,NA,NA,467.42,NA,NA
"P4",276,32,488,20,10,39,6,NA,NA,NA,492.15,NA,NA
"P4",276,32,488,8,10,39,6,NA,NA,NA,492.15,NA,NA
"P4",276,32,488,20,10,39,6,NA,NA,NA,492.15,NA,497
"P4",277,21,486.89,20,10,39,7,NA,NA,NA,492.15,NA,497
"P4",276,32,488,20,10,39,6,NA,NA,NA,492.15,NA,497
"P3",286,3,1166.96,20,10,41,2,1249,1249,1079.1,1199,NA,1199
"P4",279,55,485.98,8,10,40,2,NA,NA,NA,492.15,NA,NA
"P4",278,99,486,20,10,40,1,NA,NA,NA,492.15,NA,NA
"P4",283,51,469.9,8,10,40,6,NA,NA,NA,479.9,NA,499
"P4",285,60,469.86,20,10,41,1,NA,NA,NA,469.9,NA,NA
"P3",276,6,1166.96,20,10,39,6,999,1034.1,NA,NA,NA,NA
"P3",274,3,1149,8,10,39,4,1098.99,1099,1098.99,1099,NA,1199
"P4",279,55,485.98,20,10,40,2,NA,NA,NA,492.15,NA,NA
"P4",280,31,485,20,10,40,3,NA,NA,NA,492.15,NA,NA
"P4",280,31,485,20,10,40,3,NA,NA,NA,492.15,NA,NA
"P4",280,31,485,20,10,40,3,NA,NA,NA,469.9,NA,497
"P4",280,31,485,8,10,40,3,NA,NA,NA,492.15,NA,NA
"P4",279,55,485.98,20,10,40,2,NA,NA,NA,499.9,NA,497
"P4",279,55,485.98,20,10,40,2,NA,NA,NA,492.15,NA,NA
"P4",280,31,485,20,10,40,3,NA,NA,NA,469.9,NA,497
"P4",281,43,484.94,20,10,40,4,NA,NA,NA,469.9,NA,497
"P4",281,43,484.94,8,10,40,4,NA,NA,NA,469.9,NA,497
"P3",275,6,1166.96,8,10,39,5,967.12,1034.1,NA,NA,NA,NA
"P3",275,6,1166.96,8,10,39,5,967.12,1099,989.1,1070.15,NA,1199
"P3",276,6,1166.96,8,10,39,6,967.12,1034.1,NA,NA,NA,NA
"P3",275,6,1166.96,8,10,39,5,999,1034.1,NA,NA,NA,NA
"P4",281,43,484.94,8,10,40,4,NA,NA,NA,492.15,NA,NA
"P4",282,30,480,8,10,40,5,NA,NA,NA,469.9,NA,497
"P3",275,6,1166.96,8,10,39,5,1099,1099,1099,1070.15,NA,1199
"P3",276,6,1166.96,8,10,39,6,999,1034.1,NA,NA,NA,NA
"P3",275,6,1166.96,20,10,39,5,1099,1099,1099,1070.15,NA,1199
"P3",275,6,1166.96,20,10,39,5,967.12,1099,989.1,1070.15,NA,1199
"P3",276,6,1166.96,8,10,39,6,967.12,1099,989.1,1070.15,NA,1199
"P3",275,6,1166.96,20,10,39,5,999,1034.1,NA,NA,NA,NA
"P3",276,6,1166.96,20,10,39,6,967.12,1099,989.1,1070.15,NA,1199
"P3",276,6,1166.96,20,10,39,6,1099,1099,1099,1070.15,NA,1199
"P4",282,30,480,8,10,40,5,NA,NA,NA,469.9,NA,497
"P4",281,43,484.94,20,10,40,4,NA,NA,NA,492.15,NA,NA
"P4",281,43,484.94,8,10,40,4,NA,NA,NA,492.15,NA,NA
"P4",285,60,469.86,8,10,41,1,NA,NA,NA,469.9,NA,497
"P4",282,30,480,8,10,40,5,NA,NA,NA,492.15,NA,NA
"P4",282,30,480,8,10,40,5,NA,NA,NA,492.15,NA,NA
"P4",284,40,469.86,20,10,40,7,NA,NA,NA,469.9,NA,497
"P4",287,38,469,8,10,41,3,NA,NA,NA,46990,NA,49700
"P4",287,38,469,8,10,41,3,NA,NA,NA,46990,NA,49700
"P3",279,6,1249,8,10,40,2,996.13,1131.97,NA,NA,NA,NA
"P3",278,7,1166.96,20,10,40,1,996.13,1131.97,NA,NA,NA,NA
"P3",279,6,1249,8,10,40,2,1131.97,1131.97,NA,NA,NA,NA
"P4",284,40,469.86,20,10,40,7,NA,NA,NA,469.9,NA,497
"P4",285,60,469.86,8,10,41,1,NA,NA,NA,469.9,NA,NA
"P4",286,61,469.86,8,10,41,2,NA,NA,NA,469.9,NA,NA
"P4",286,61,469.86,20,10,41,2,NA,NA,NA,469.9,NA,NA
"P4",286,61,469.86,20,10,41,2,NA,NA,NA,469.9,NA,NA
"P4",286,61,469.86,20,10,41,2,NA,NA,NA,469.9,NA,497
"P4",287,38,469,20,10,41,3,NA,NA,NA,469.9,NA,NA
"P3",283,4,1166.96,8,10,40,6,1055.12,1139.05,NA,NA,NA,NA
"P3",286,3,1166.96,8,10,41,2,1055.12,1199,1079.1,1199,NA,1199
"P3",279,6,1249,8,10,40,2,996.13,1131.97,1018.77,1189.15,NA,1199
"P3",278,7,1166.96,20,10,40,1,1131.97,1131.97,1131.97,1189.15,NA,1199
"P3",278,7,1166.96,20,10,40,1,996.13,1131.97,1018.77,1189.15,NA,1199
"P3",280,5,1231.79,20,10,40,3,1209.74,1209.74,1130,1099,NA,1199
"P3",279,6,1249,20,10,40,2,996.13,1131.97,NA,NA,NA,NA
"P3",279,6,1249,20,10,40,2,1130,1131.97,1130,1099,NA,1199
"P3",280,5,1231.79,8,10,40,3,1130,1130,NA,NA,NA,NA
"P3",281,2,1199.375,8,10,40,4,1209.74,1209.74,1130,1099,NA,1199
"P3",281,2,1199.375,20,10,40,4,1170.2,1130,NA,NA,NA,NA
"P3",281,2,1199.375,8,10,40,4,1209.74,1209.74,1130,1099,NA,1199
"P3",281,2,1199.375,20,10,40,4,1209.74,1209.74,1130,1199,NA,1199
"P5",169,5,898.9,20,6,24,4,894.98,894.97,894.98,NA,NA,NA
"P5",223,3,839,8,8,32,2,838,838,838,NA,NA,NA
"P5",167,2,957.05,20,6,24,2,923,923,923,NA,NA,NA
"P3",281,2,1199.375,8,10,40,4,1083.98,1130,NA,NA,NA,NA
